COMMSAT1.UTCGregorian      COMMSAT1.Earth.TA         COMMSAT1.Earth.Latitude   COMMSAT1.Earth.Longitude   COMMSAT1.Earth.RMAG       COMMSAT1.Earth.Altitude   COMMSAT2.Earth.TA         COMMSAT2.Earth.Latitude   COMMSAT2.Earth.Longitude   COMMSAT2.Earth.RMAG       COMMSAT3.Earth.TA         COMMSAT3.Earth.Latitude   COMMSAT3.Earth.Longitude   COMMSAT3.Earth.RMAG       
01 Jan 2000 13:19:28.000   270.9689513520273         9.880069285269553         107.1604299662071          42164.90597394467         35787.39761654605         239.344016444844          -29.52547604760448        108.1624491119977          42164.9612079347          321.0510387003592         18.78463955902445         113.6675563721215          42164.95666554421         
01 Jan 2000 13:24:28.000   271.0199901772556         10.47629688224624         107.0274133075743          42164.894075075           35787.46292819425         240.629510342936          -29.64287332514381        108.3436374800287          42164.9563810574          321.2451965675842         18.2737335332771          113.6213241061828          42164.95093199606         
01 Jan 2000 13:24:28.000   271.0199901772556         10.47629688224624         107.0274133075743          42164.894075075           35787.46292819425         240.629510342936          -29.64287332514381        108.3436374800287          42164.9563810574          321.2451965675842         18.2737335332771          113.6213241061828          42164.95093199606         
01 Jan 2000 13:29:28.000   271.077724655             11.06858779460334         106.8986945104025          42164.88150882975         35787.53133568083         241.97980561297           -29.74479435198936        108.5279495032498          42164.95129481146         321.427163671302          17.75529297819344         113.5679652214953          42164.94483213522         
01 Jan 2000 13:29:28.000   271.077724655             11.06858779460334         106.8986945104025          42164.88150882975         35787.53133568083         241.97980561297           -29.74479435198936        108.5279495032498          42164.95129481146         321.427163671302          17.75529297819344         113.5679652214953          42164.94483213522         
01 Jan 2000 13:34:28.000   271.1425812028398         11.65669771904672         106.7745092891049          42164.86828431433         35787.60269319077         243.3966919908992         -29.83114366902704        108.7149596164059          42164.94595292247         321.597527164865          17.22958864661588         113.507637445141           42164.93836513245         
01 Jan 2000 13:34:28.000   271.1425812028398         11.65669771904672         106.7745092891049          42164.86828431433         35787.60269319077         243.3966919908992         -29.83114366902704        108.7149596164059          42164.94595292247         321.597527164865          17.22958864661588         113.507637445141           42164.93836513245         
01 Jan 2000 13:39:28.000   271.2149920394804         12.2403803643299          106.6550898853999          42164.85441107354         35787.67684844214         244.8816905414717         -29.9018399421308         108.9042321949085          42164.94035906505         321.7568485753279         16.6968895183035          113.4405075931485          42164.9315303824          
01 Jan 2000 13:39:28.000   271.2149920394804         12.2403803643299          106.6550898853999          42164.85441107354         35787.67684844214         244.8816905414717         -29.9018399421308         108.9042321949085          42164.94035906505         321.7568485753279         16.6968895183035          113.4405075931485          42164.9315303824          
01 Jan 2000 13:44:28.000   271.2953954973008         12.81938739630923         106.5406647296997          42164.83989908125         35787.75364298495         246.4359817992185         -29.95681626375255        109.0953231130182          42164.93451685932         321.9056655517414         16.15746269197441         113.3667509696482          42164.92432751137         
01 Jan 2000 13:44:28.000   271.2953954973008         12.81938739630923         106.5406647296997          42164.83989908125         35787.75364298495         246.4359817992185         -29.95681626375255        109.0953231130182          42164.93451685932         321.9056655517414         16.15746269197441         113.3667509696482          42164.92432751137         
01 Jan 2000 13:49:28.000   271.3842363164966         13.39346839325268         106.4314580799734          42164.82475872967         35787.83291251241         248.0603271434876         -29.9960204034603         109.2877813689615          42164.92842986774         322.0444935431428         15.61157329712193         113.2865507884002          42164.91675638493         
01 Jan 2000 13:49:28.000   271.3842363164966         13.39346839325268         106.4314580799734          42164.82475872967         35787.83291251241         248.0603271434876         -29.9960204034603         109.2877813689615          42164.92842986774         322.0444935431428         15.61157329712193         113.2865507884002          42164.91675638493         
01 Jan 2000 13:54:28.000   271.4819659536936         13.96237081224275         106.3276896373334          42164.8090008182          35787.91448718357         249.7549849550689         -30.01941500505439        109.4811507647877          42164.92210159227         322.1738273659825         15.05948442459153         113.2000976177465          42164.90881711523         
01 Jan 2000 13:54:28.000   271.4819659536936         13.96237081224275         106.3276896373334          42164.8090008182          35787.91448718357         249.7549849550689         -30.01941500505439        109.4811507647877          42164.92210159227         322.1738273659825         15.05948442459153         113.2000976177465          42164.90881711523         
01 Jan 2000 13:59:28.000   271.5890428476799         14.5258399675491          106.2295741377054          42164.79263654185         35787.99819195708         251.5196238813064         -30.02697772837718        109.6749716279424          42164.91553547186         322.2941427073383         14.50145707489992         113.1075888497451          42164.90051006807         
01 Jan 2000 13:59:28.000   271.5890428476799         14.5258399675491          106.2295741377054          42164.79263654185         35787.99819195708         251.5196238813064         -30.02697772837718        109.6749716279424          42164.91553547186         322.2941427073383         14.50145707489992         113.1075888497451          42164.90051006807         
01 Jan 2000 14:04:28.000   271.7059326988953         15.08361902187915         106.1373209190793          42164.77567747931         35788.08384693524         253.3532365285672         -30.01870133445149        109.8687825609089          42164.90873488048         322.4058975320559         13.93775012328169         113.0092281939708          42164.89183586975         
01 Jan 2000 14:04:28.000   271.7059326988953         15.08361902187915         106.1373209190793          42164.77567747931         35788.08384693524         253.3532365285672         -30.01870133445149        109.8687825609089          42164.90873488048         322.4058975320559         13.93775012328169         113.0092281939708          42164.89183586975         
01 Jan 2000 14:09:28.000   271.8331087167194         15.63544899144529         106.0511334639939          42164.75813558068         35788.17126771776         255.2540577476811         -29.9945937131233         110.0621222048328          42164.90170312535         322.5095334235131         13.36862030045956         112.9052251962207          42164.88279541352         
01 Jan 2000 14:09:28.000   271.8331087167194         15.63544899144529         106.0511334639939          42164.75813558068         35788.17126771776         255.2540577476811         -29.9945937131233         110.0621222048328          42164.90170312535         322.5095334235131         13.36862030045956         112.9052251962207          42164.88279541352         
01 Jan 2000 14:14:28.000   271.9710518511738         16.18106876581387         105.9712089170823          42164.74002315477         35788.26026576451         257.2194925609188         -29.95467785294097        110.2545310028342          42164.89444344558         322.6054768556243         12.79432218815183         112.7957947821434          42164.87338986586         
01 Jan 2000 14:14:28.000   271.9710518511738         16.18106876581387         105.9712089170823          42164.74002315477         35788.26026576451         257.2194925609188         -29.95467785294097        110.2545310028342          42164.89444344558         322.6054768556243         12.79432218815183         112.7957947821434          42164.87338986586         
01 Jan 2000 14:19:28.000   272.1202509964516         16.72021514352413         105.8977375777041          42164.72135285626         35788.35064876662         259.2460595017515         -29.89899175356314        110.4455529487129          42164.88695901128         322.6941403999026         12.21510822835324         112.6811568256118          42164.86362067234         
01 Jan 2000 14:19:28.000   272.1202509964516         16.72021514352413         105.8977375777041          42164.72135285626         35788.35064876662         259.2460595017515         -29.89899175356314        110.4455529487129          42164.88695901128         322.6941403999026         12.21510822835324         112.6811568256118          42164.86362067234         
01 Jan 2000 14:24:28.000   272.2812031684103         17.25262288448159         105.8309023679157          42164.70213767233         35788.44222102508         261.3293553971311         -29.82758828154311        110.6347373069824          42164.87925292298         322.7759238647449         11.63122874545219         112.5615357414857          42164.85348956318         
01 Jan 2000 14:24:28.000   272.2812031684103         17.25262288448159         105.8309023679157          42164.70213767233         35788.44222102508         261.3293553971311         -29.82758828154311        110.6347373069824          42164.87925292298         322.7759238647449         11.63122874545219         112.5615357414857          42164.85348956318         
01 Jan 2000 14:29:28.000   272.4544136464201         17.77802478014185         105.7708782762687          42164.6823909091          35788.5347838363          263.4640473688329         -29.74053497087822        110.8216402905989          42164.87132821131         322.8512153897279         11.04293198027777         112.4371601022553          42164.84299855847         
01 Jan 2000 14:29:28.000   272.4544136464201         17.77802478014185         105.7708782762687          42164.6823909091          35788.5347838363          263.4640473688329         -29.74053497087822        110.8216402905989          42164.87132821131         322.8512153897279         11.04293198027777         112.4371601022553          42164.84299855847         
01 Jan 2000 14:34:28.000   272.6403960696346         18.29615174250368         105.7178317782099          42164.66212617796         35788.6281358839          265.6438971327783         -29.6379137702299         111.0058266834026          42164.86318783732         322.9203924775469         10.45046413520308         112.3082622779237          42164.83214997303         
01 Jan 2000 14:34:28.000   272.6403960696346         18.29615174250368         105.7178317782099          42164.66212617796         35788.6281358839          265.6438971327783         -29.6379137702299         111.0058266834026          42164.86318783732         322.9203924775469         10.45046413520308         112.3082622779237          42164.83214997303         
01 Jan 2000 14:39:28.000   272.8396724852274         18.80673291292484         105.6719202341454          42164.64135738141         35788.72207363552         267.8618209976151         -29.51982073920515        111.1868713951111          42164.85483469289         322.9838229814925         9.854069429465616         112.1750780983682          42164.82094642083         
01 Jan 2000 14:39:28.000   272.8396724852274         18.80673291292484         105.6719202341454          42164.64135738141         35788.72207363552         267.8618209976151         -29.51982073920515        111.1868713951111          42164.85483469289         322.9838229814925         9.854069429465616         112.1750780983682          42164.82094642083         
01 Jan 2000 14:44:28.000   273.0527733436789         19.30949579175878         105.6332912665595          42164.62009869881         35788.81639174466         270.109986870402          -29.38636569653483        111.364360937708           42164.84627160168         323.0418660448091         9.253990163901918         112.037846537324           42164.80939081911         
01 Jan 2000 14:44:28.000   273.0527733436789         19.30949579175878         105.6332912665595          42164.62009869881         35788.81639174466         270.109986870402          -29.38636569653483        111.364360937708           42164.84627160168         323.0418660448091         9.253990163901918         112.037846537324           42164.80939081911         
01 Jan 2000 14:49:28.000   273.2802374222532         19.80416638978366         105.6020821179303          42164.59836457191         35788.91088345609         272.379946785155          -29.23767182338376        111.5378948132092          42164.83750132038         323.0948730075836         8.650466794329905         111.8968094170452          42164.79748639208         
01 Jan 2000 14:49:28.000   273.2802374222532         19.80416638978366         105.6020821179303          42164.59836457191         35788.91088345609         272.379946785155          -29.23767182338376        111.5378948132092          42164.83750132038         323.0948730075836         8.650466794329905         111.8968094170452          42164.79748639208         
01 Jan 2000 14:54:28.000   273.5226116829003         20.29046940235639         105.5784189915541          42164.57616969025         35789.00534101447         274.6628006073419         -29.07387522537331        111.7070868040522          42164.82852654032         323.1431882577522         8.043738012848948         111.7522111326298          42164.78523667405         
01 Jan 2000 14:54:28.000   273.5226116829003         20.29046940235639         105.5784189915541          42164.57616969025         35789.00534101447         274.6628006073419         -29.07387522537331        111.7070868040522          42164.82852654032         323.1431882577522         8.043738012848948         111.7522111326298          42164.78523667405         
01 Jan 2000 14:59:28.000   273.7804510358557         20.76812840717107         105.562416377791           42164.55352897631         35789.09955607513         276.9493836680657         -28.89512445718886        111.8715661587041          42164.81934988943         323.1871500645342         7.434040836363625         111.6042983949348          42164.77264551244         
01 Jan 2000 14:59:28.000   273.7804510358557         20.76812840717107         105.562416377791           42164.55352897631         35789.09955607513         276.9493836680657         -28.89512445718886        111.8715661587041          42164.81934988943         323.1871500645342         7.434040836363625         111.6042983949348          42164.77264551244         
01 Jan 2000 15:04:28.000   274.0543180079209         21.23686608643388         105.5541763686627          42164.5304575706          35789.19332011636         279.2304688369067         -28.7015800138759         112.0309786664973          42164.8099739345          323.2270913660769         6.821610701672775         111.4533199909591          42164.75971707008         
01 Jan 2000 15:04:28.000   274.0543180079209         21.23686608643388         105.5541763686627          42164.5304575706          35789.19332011636         279.2304688369067         -28.7015800138759         112.0309786664973          42164.8099739345          323.2270913660769         6.821610701672775         111.4533199909591          42164.75971707008         
01 Jan 2000 15:09:28.000   274.3447822986938         21.69640447418178         105.5537879641642          42164.5069708166          35789.28642485241         281.4969720705491         -28.49341379310058        112.1849876171435          42164.80040118386         323.2633405336222         6.20668156649906          111.2995265605322          42164.74645582716         
01 Jan 2000 15:09:28.000   274.3447822986938         21.69640447418178         105.5537879641642          42164.5069708166          35789.28642485241         281.4969720705491         -28.49341379310058        112.1849876171435          42164.80040118386         323.2633405336222         6.20668156649906          111.2995265605322          42164.74645582716         
01 Jan 2000 15:14:28.000   274.6524202189421         22.14646522937126         105.5613263741055          42164.48308424561         35789.37866264645         283.7401501349869         -28.27080853276124        112.3332746418273          42164.79063409034         323.296222103009          5.589486010213807         111.1431703881166          42164.73286658277         
