COMMSAT1.UTCGregorian      COMMSAT1.Earth.TA         COMMSAT1.Earth.Latitude   COMMSAT1.Earth.Longitude   COMMSAT1.Earth.RMAG       COMMSAT2.Earth.TA         COMMSAT2.Earth.Latitude   COMMSAT2.Earth.Longitude   COMMSAT2.Earth.RMAG       COMMSAT3.Earth.TA         COMMSAT3.Earth.Latitude   COMMSAT3.Earth.Longitude   COMMSAT3.Earth.RMAG       
01 Jan 2000 12:14:28.000   270.7293465023466         1.878904663211169         109.168907185751           42164.99663992679         227.4884991914582         -26.63559823568676        106.2512868187274          42164.99866086717         317.0219236873866         24.67590856601424         113.5593360466209          42164.99874951717         
01 Jan 2000 12:19:28.000   270.7300784241023         2.504832427146295         109.002553450338           42164.9940297635          228.128932265633          -26.9407908848626         106.3594586015013          42164.99758137329         317.4472884009901         24.28985006733939         113.6160465452169          42164.99766937055         
01 Jan 2000 12:19:28.000   270.7300784241023         2.504832427146295         109.002553450338           42164.9940297635          228.128932265633          -26.9407908848626         106.3594586015013          42164.99758137329         317.4472884009901         24.28985006733939         113.6160465452169          42164.99766937055         
01 Jan 2000 12:24:28.000   270.7323473080822         3.12985766939986          108.8372364679215          42164.99067766097         228.8059206677321         -27.23284156500959        106.4748506184237          42164.99619139539         317.8493188132685         23.89262343131602         113.6647129348765          42164.99625071808         
01 Jan 2000 12:24:28.000   270.7323473080822         3.12985766939986          108.8372364679215          42164.99067766097         228.8059206677321         -27.23284156500959        106.4748506184237          42164.99619139539         317.8493188132685         23.89262343131602         113.6647129348765          42164.99625071808         
01 Jan 2000 12:29:28.000   270.736532806805          3.7537535742798           108.6732146959099          42164.98658629526         229.521350821077          -27.51151494763247        106.5972660891765          42164.99449484559         318.2291533338073         23.48450172257259         113.7053112527335          42164.99449057753         
01 Jan 2000 12:29:28.000   270.736532806805          3.7537535742798           108.6732146959099          42164.98658629526         229.521350821077          -27.51151494763247        106.5972660891765          42164.99449484559         318.2291533338073         23.48450172257259         113.7053112527335          42164.99449057753         
01 Jan 2000 12:34:28.000   270.7430162559645         4.376292667299866         108.5107459431264          42164.98175887052         230.2771913641689         -27.77658288080518        106.7264873323547          42164.99249566108         318.5878717231224         23.06575988157711         113.7378354042625          42164.9923860765          
01 Jan 2000 12:34:28.000   270.7430162559645         4.376292667299866         108.5107459431264          42164.98175887052         230.2771913641689         -27.77658288080518        106.7264873323547          42164.99249566108         318.5878717231224         23.06575988157711         113.7378354042625          42164.9923860765          
01 Jan 2000 12:39:28.000   270.7521810512446         4.997246687611135         108.3500872259522          42164.97619911544         231.0754903129228         -28.02782500814151        106.8622759031904          42164.9901977966          318.9264982180689         22.63667428896982         113.7622965477901          42164.98993446135         
01 Jan 2000 12:39:28.000   270.7521810512446         4.997246687611135         108.3500872259522          42164.97619911544         231.0754903129228         -28.02782500814151        106.8622759031904          42164.9901977966          318.9264982180689         22.63667428896982         113.7622965477901          42164.98993446135         
01 Jan 2000 12:44:28.000   270.7644129220137         5.616386462820429         108.1914946168041          42164.96991127913         231.918370497046          -28.26502938877107        107.0043728407139          42164.98760521717         319.2460044923051         22.19752235614854         113.778722450364           42164.98713310613         
01 Jan 2000 12:44:28.000   270.7644129220137         5.616386462820429         108.1914946168041          42164.96991127913         231.918370497046          -28.26502938877107        107.0043728407139          42164.98760521717         319.2460044923051         22.19752235614854         113.778722450364           42164.98713310613         
01 Jan 2000 12:49:28.000   270.7801002564533         6.23348179290246          108.0352230836752          42164.96290012651         232.8080225551788         -28.48799311440377        107.1524990286834          42164.98472189111         319.5473126362402         21.74858214252026         113.7871568214758          42164.98397952155         
01 Jan 2000 12:49:28.000   270.7801002564533         6.23348179290246          108.0352230836752          42164.96290012651         232.8080225551788         -28.48799311440377        107.1524990286834          42164.98472189111         319.5473126362402         21.74858214252026         113.7871568214758          42164.98397952155         
01 Jan 2000 12:54:28.000   270.7996344021465         6.848301306643503         107.88152631947            42164.95517093291         233.7466949936895         -28.696522919374          107.3063556736295          42164.98155178325         319.8312979797042         21.29013199961268         113.7876586307401          42164.98047136389         
01 Jan 2000 12:54:28.000   270.7996344021465         6.848301306643503         107.88152631947            42164.95517093291         233.7466949936895         -28.696522919374          107.3063556736295          42164.98155178325         319.8312979797042         21.29013199961268         113.7876586307401          42164.98047136389         
01 Jan 2000 12:59:28.000   270.8234099738952         7.460612382207044         107.7306565598727          42164.94672947839         234.7366809715767         -28.89043577940056        107.4656249022578          42164.9780988485          320.0987918885282         20.82245024203836         113.780301415213           42164.97660644398         
01 Jan 2000 12:59:28.000   270.8234099738952         7.460612382207044         107.7306565598727          42164.94672947839         234.7366809715767         -28.89043577940056        107.4656249022578          42164.9780988485          320.0987918885282         20.82245024203836         113.780301415213           42164.97660644398         
01 Jan 2000 13:04:28.000   270.8518251975848         8.070181012799754         107.582864388499           42164.93758204132         235.7803009188984         -29.06955949468982        107.6299704792442          42164.97436702558         320.3505843892293         20.34581484512292         113.7651725815889          42164.97238273601         
01 Jan 2000 13:04:28.000   270.8518251975848         8.070181012799754         107.582864388499           42164.93758204132         235.7803009188984         -29.06955949468982        107.6299704792442          42164.97436702558         320.3505843892293         20.34581484512292         113.7651725815889          42164.97238273601         
01 Jan 2000 13:09:28.000   270.8852821826301         8.676771706142862         107.4383985280943          42164.92773539147         236.8798804499149         -29.23373325294884        107.7990386451525          42164.97036023121         320.5874267112215         19.86050316884793         113.7423727080601          42164.96779838641         
01 Jan 2000 13:09:28.000   270.8852821826301         8.676771706142862         107.4383985280943          42164.92773539147         236.8798804499149         -29.23373325294884        107.7990386451525          42164.97036023121         320.5874267112215         19.86050316884793         113.7423727080601          42164.96779838641         
01 Jan 2000 13:14:28.000   270.9241872754156         9.280147383637656         107.2975056165628          42164.91719678264         238.0377228576896         -29.38280816786923        107.972459072838           42164.96608235442         320.8100337246162         19.36679170761813         113.712014850162           42164.96285172249         
01 Jan 2000 13:14:28.000   270.9241872754156         9.280147383637656         107.2975056165628          42164.91719678264         238.0377228576896         -29.38280816786923        107.972459072838           42164.96608235442         320.8100337246162         19.36679170761813         113.712014850162           42164.96285172249         
01 Jan 2000 13:19:28.000   270.9689513606908         9.880069285497534         107.1604299666334          42164.90597394467         239.2560754278296         -29.51664778869226        108.1498459392709          42164.96153725135         321.0190862458905         18.86495586524045         113.6742238544699          42164.95754126116         
01 Jan 2000 13:19:28.000   270.9689513606908         9.880069285497534         107.1604299666334          42164.90597394467         239.2560754278296         -29.51664778869226        108.1498459392709          42164.96153725135         321.0190862458905         18.86495586524045         113.6742238544699          42164.95754126116         
01 Jan 2000 13:24:28.000   271.019990183018          10.47629688247277         107.0274133080022          42164.89407507499         240.5370889255304         -29.63512857657621        108.3307991082733          42164.95672874027         321.2152332256761         18.35526975439869         113.629135683562           42164.95186571734         
01 Jan 2000 13:24:28.000   271.019990183018          10.47629688247277         107.0274133080022          42164.89407507499         240.5370889255304         -29.63512857657621        108.3307991082733          42164.95672874027         321.2152332256761         18.35526975439869         113.629135683562           42164.95186571734         
01 Jan 2000 13:29:28.000   271.0777246619871         11.06858779482832         106.8986945108321          42164.88150882976         241.8827696554746         -29.73814034365616        108.5149054182148          42164.95166059695         321.3990938472754         17.83800601982192         113.576896755231           42164.94582401241         
01 Jan 2000 13:29:28.000   271.0777246619871         11.06858779482832         106.8986945108321          42164.88150882976         241.8827696554746         -29.73814034365616        108.5149054182148          42164.95166059695         321.3990938472754         17.83800601982192         113.576896755231           42164.94582401241         
01 Jan 2000 13:34:28.000   271.1425812109538         11.65669771927006         106.7745092895362          42164.86828431434         243.2949237190634         -29.82558665091731        108.7017400672992          42164.94633655041         321.5712594978276         17.31343568427468         113.5176632984965          42164.93941528231         
01 Jan 2000 13:34:28.000   271.1425812109538         11.65669771927006         106.7745092895362          42164.86828431434         243.2949237190634         -29.82558665091731        108.7017400672992          42164.94633655041         321.5712594978276         17.31343568427468         113.5176632984965          42164.93941528231         
01 Jan 2000 13:39:28.000   271.2149920472549         12.2403803645515          106.6550898858331          42164.85441107355         244.7750933187865         -29.89738516129215        108.8908680877234          42164.94076027898         321.7322956451641         16.78182801644255         113.4516007285849          42164.93263888567         
01 Jan 2000 13:39:28.000   271.2149920472549         12.2403803645515          106.6550898858331          42164.85441107355         244.7750933187865         -29.89738516129215        108.8908680877234          42164.94076027898         321.7322956451641         16.78182801644255         113.4516007285849          42164.93263888567         
01 Jan 2000 13:44:28.000   271.2953955040592         12.819387396529           106.5406647301348          42164.83989908126         246.324485409332          -29.95346794473672        109.0818458987224          42164.93493540673         321.8827436155011         16.24345041974624         113.3788830426535          42164.92549441155         
01 Jan 2000 13:44:28.000   271.2953955040592         12.819387396529           106.5406647301348          42164.83989908126         246.324485409332          -29.95346794473672        109.0818458987224          42164.93493540673         321.8827436155011         16.24345041974624         113.3788830426535          42164.92549441155         
01 Jan 2000 13:49:28.000   271.3842363242803         13.39346839347053         106.4314580804106          42164.8247587297          247.9438935251186         -29.9937817324388         109.2742229273717          42164.92886550025         322.0231222686907         15.69856834108918         113.2996922376916          42164.91798168709         
01 Jan 2000 13:49:28.000   271.3842363242803         13.39346839347053         106.4314580804106          42164.8247587297          247.9438935251186         -29.9937817324388         109.2742229273717          42164.92886550025         322.0231222686907         15.69856834108918         113.2996922376916          42164.91798168709         
01 Jan 2000 13:54:28.000   271.4819659605482         13.96237081245858         106.3276896377727          42164.80900081823         249.6336141966777         -30.01828811775526        109.4675432850128          42164.92255406583         322.153929593402          15.14744519852696         113.2142177517004          42164.91010078483         
01 Jan 2000 13:54:28.000   271.4819659605482         13.96237081245858         106.3276896377727          42164.80900081823         249.6336141966777         -30.01828811775526        109.4675432850128          42164.92255406583         322.153929593402          15.14744519852696         113.2142177517004          42164.91010078483         
01 Jan 2000 13:59:28.000   271.5890428536991         14.5258399677628          106.2295741381468          42164.79263654188         251.3933603584912         -30.02696370195883        109.6613474863367          42164.91600454694         322.2756442131067         14.59034232684057         113.1226559289529          42164.90185202989         
01 Jan 2000 13:59:28.000   271.5890428536991         14.5258399677628          106.2295741381468          42164.79263654188         251.3933603584912         -30.02696370195883        109.6613474863367          42164.91600454694         322.2756442131067         14.59034232684057         113.1226559289529          42164.90185202989         
01 Jan 2000 14:04:28.000   271.7059327024138         15.08361902209064         106.137320919523           42164.77567747934         253.2221748707622         -30.01980018339187        109.8551741975081          42164.90922032217         322.388726813629          14.02751893999746         113.0252095098604          42164.89323600681         
01 Jan 2000 14:04:28.000   271.7059327024138         15.08361902209064         106.137320919523           42164.77567747934         253.2221748707622         -30.01980018339187        109.8551741975081          42164.90922032217         322.388726813629          14.02751893999746         113.0252095098604          42164.89323600681         
01 Jan 2000 14:09:28.000   271.8331087212306         15.63544899165446         106.05113346444            42164.75813558071         255.1183483192589         -29.99680438916442        110.0485619992742          42164.90220470345         322.493621486107          13.45923210949448         112.9220871457222          42164.8842535661          
01 Jan 2000 14:09:28.000   271.8331087212306         15.63544899165446         106.05113346444            42164.75813558071         255.1183483192589         -29.99680438916442        110.0485619992742          42164.90220470345         322.493621486107          13.45923210949448         112.9220871457222          42164.8842535661          
01 Jan 2000 14:14:28.000   271.9710518555781         16.18106876602061         105.9712089175308          42164.74002315482         257.0793461032279         -29.95799824908918        110.2410511507661          42164.89496093475         322.5907570232344         12.88573675759308         112.8135029384085          42164.87490583047         
01 Jan 2000 14:14:28.000   271.9710518555781         16.18106876602061         105.9712089175308          42164.74002315482         257.0793461032279         -29.95799824908918        110.2410511507661          42164.89496093475         322.5907570232344         12.88573675759308         112.8135029384085          42164.87490583047         
01 Jan 2000 14:19:28.000   272.1202509991674         16.72021514372837         105.8977375781551          42164.7213528563          259.101750488377          -29.90341871210645        110.4321853396944          42164.88749219106         322.6805481209148         12.30728566447896         112.6996760048292          42164.86519420086         
01 Jan 2000 14:19:28.000   272.1202509991674         16.72021514372837         105.8977375781551          42164.7213528563          259.101750488377          -29.90341871210645        110.4321853396944          42164.88749219106         322.6805481209148         12.30728566447896         112.6996760048292          42164.86519420086         
01 Jan 2000 14:24:28.000   272.2812031720817         17.2526228846832          105.8309023683693          42164.70213767236         261.1812236664131         -29.83311760600806        110.6215134048488          42164.87980157776         322.7633965390801         11.72412948840488         112.5808300658583          42164.855120362           
01 Jan 2000 14:24:28.000   272.2812031720817         17.2526228846832          105.8309023683693          42164.70213767236         261.1812236664131         -29.83311760600806        110.6215134048488          42164.87980157776         322.7633965390801         11.72412948840488         112.5808300658583          42164.855120362           
01 Jan 2000 14:29:28.000   272.4544136510201         17.77802478034073         105.7708782767249          42164.68239090914         263.3124976948644         -29.74716144181157        110.8085910172332          42164.87189213043         322.8396921943739         11.1365167979049          112.4571930592292          42164.84468628767         
01 Jan 2000 14:29:28.000   272.4544136510201         17.77802478034073         105.7708782767249          42164.68239090914         263.3124976948644         -29.74716144181157        110.8085910172332          42164.87189213043         322.8396921943739         11.1365167979049          112.4571930592292          42164.84468628767         
01 Jan 2000 14:34:28.000   272.6403960751068         18.29615174269973         105.7178317786688          42164.66212617802         265.4893963806405         -29.64563116465489        110.9929823067982          42164.86376681499         322.9098142128593         10.54469411520106         112.3289967757804          42164.83389424565         
01 Jan 2000 14:34:28.000   272.6403960751068         18.29615174269973         105.7178317786688          42164.66212617802         265.4893963806405         -29.64563116465489        110.9929823067982          42164.86376681499         322.9098142128593         10.54469411520106         112.3289967757804          42164.83389424565         
01 Jan 2000 14:39:28.000   272.8396724915369         18.80673291311796         105.6719202346071          42164.64135738148         267.7048926919639         -29.52862185356932        111.174261422553           42164.85542852814         322.9741319122642         9.948905969957915         112.1964765183059          42164.82274680218         
01 Jan 2000 14:39:28.000   272.8396724915369         18.80673291311796         105.6719202346071          42164.64135738148         267.7048926919639         -29.52862185356932        111.174261422553           42164.85542852814         322.9741319122642         9.948905969957915         112.1964765183059          42164.82274680218         
01 Jan 2000 14:44:28.000   273.0527733493916         19.30949579194888         105.633291267024           42164.62009869887         269.951203197122          -29.39624237293668        111.3520140148162          42164.8468800983          323.0330057578252         9.349394962576302         112.0598707821709          42164.81124682615         
01 Jan 2000 14:44:28.000   273.0527733493916         19.30949579194888         105.633291267024           42164.62009869887         269.951203197122          -29.39624237293668        111.3520140148162          42164.8468800983          323.0330057578252         9.349394962576302         112.0598707821709          42164.81124682615         
01 Jan 2000 14:49:28.000   273.2802374300985         19.80416638997061         105.6020821183976          42164.59836457198         272.2199181868383         -29.24861497883878        111.5258386295123          42164.83812428683         323.0867882672642         8.746401836253803         111.9194209567598          42164.79939749285         
01 Jan 2000 14:49:28.000   273.2802374300985         19.80416638997061         105.6020821183976          42164.59836457198         272.2199181868383         -29.24861497883878        111.5258386295123          42164.83812428683         323.0867882672642         8.746401836253803         111.9194209567598          42164.79939749285         
01 Jan 2000 14:54:28.000   273.5226116897445         20.2904694025401          105.5784189920243          42164.57616969032         274.502163390565          -29.08587488385774        111.6953480056606          42164.82916378959         323.135824875945          8.140165557076282         111.7753710467526          42164.78720228722         
01 Jan 2000 14:54:28.000   273.5226116897445         20.2904694025401          105.5784189920243          42164.57616969032         274.502163390565          -29.08587488385774        111.6953480056606          42164.82916378959         323.135824875945          8.140165557076282         111.7753710467526          42164.78720228722         
01 Jan 2000 14:59:28.000   273.780451043412          20.76812840735143         105.5624163782641          42164.55352897639         276.7887862411732         -28.90816978418092        111.8601702685581          42164.82000123886         323.1804547697659         7.530923401440957         111.627967412165           42164.77466500684         
01 Jan 2000 14:59:28.000   273.780451043412          20.76812840735143         105.5624163782641          42164.55352897639         276.7887862411732         -28.90816978418092        111.8601702685581          42164.82000123886         323.1804547697659         7.530923401440957         111.627967412165           42164.77466500684         
01 Jan 2000 15:04:28.000   274.0543180140942         21.23686608661079         105.5541763691388          42164.53045757069         279.0705572610621         -28.71565935309946        112.0199500125642          42164.81063920569         323.2210116805245         6.91891105014666          111.4774585260387          42164.76178976438         
01 Jan 2000 15:04:28.000   274.0543180140942         21.23686608661079         105.5541763691388          42164.53045757069         279.0705572610621         -28.71565935309946        112.0199500125642          42164.81063920569         323.2210116805245         6.91891105014666          111.4774585260387          42164.76178976438         
01 Jan 2000 15:09:28.000   274.344782306454          21.69640447435512         105.5537879646433          42164.50697081669         281.3383757404004         -28.50851470516687        112.1743492688365          42164.80108020243         323.2578246531043         6.304362688521703         111.3240947486217          42164.74858098957         
01 Jan 2000 15:09:28.000   274.344782306454          21.69640447435512         105.5537879646433          42164.50697081669         281.3383757404004         -28.50851470516687        112.1743492688365          42164.80108020243         323.2578246531043         6.304362688521703         111.3240947486217          42164.74858098957         
01 Jan 2000 15:14:28.000   274.6524202266002         22.14646522954094         105.5613263745877          42164.4830842457          283.583468370397          -28.28691783539784        112.3230483548161          42164.79132668568         323.2912187851784         5.687511111991951         111.168128116856           42164.73504343088         
01 Jan 2000 15:14:28.000   274.6524202266002         22.14646522954094         105.5613263745877          42164.4830842457          283.583468370397          -28.28691783539784        112.3230483548161          42164.79132668568         323.2912187851784         5.687511111991951         111.168128116856           42164.73504343088         
01 Jan 2000 15:19:28.000   274.9778139867325         22.58676993540965         105.5768523202391          42164.45881356166         285.7975701835579         -28.0510610379449         112.4657466036874          42164.78138105956         323.3215159368258         5.068587831374036         111.0098121479513          42164.72118215653         
01 Jan 2000 15:19:28.000   274.9778139867325         22.58676993540965         105.5768523202391          42164.45881356166         285.7975701835579         -28.0510610379449         112.4657466036874          42164.78138105956         323.3215159368258         5.068587831374036         111.0098121479513          42164.72118215653         
01 Jan 2000 15:24:28.000   275.3215508404067         23.01704042549669         105.6004113404967          42164.43417462587         287.9730790277695         -27.80114630868867        112.6021629734138          42164.77124567928         323.3490354199997         4.44782320886311          110.8494016558178          42164.70700255523         
01 Jan 2000 15:24:28.000   275.3215508404067         23.01704042549669         105.6004113404967          42164.43417462587         287.9730790277695         -27.80114630868867        112.6021629734138          42164.77124567928         323.3490354199997         4.44782320886311          110.8494016558178          42164.70700255523         
01 Jan 2000 15:29:28.000   275.684222035577          23.43699913649318         105.6320331077862          42164.40918344173         290.1031771121943         -27.53738473612277        112.7320365362598          42164.76092285495         323.3740946651376         3.825446543926542         110.6871525791045          42164.69251033632         
01 Jan 2000 15:29:28.000   275.684222035577          23.43699913649318         105.6320331077862          42164.40918344173         290.1031771121943         -27.53738473612277        112.7320365362598          42164.76092285495         323.3740946651376         3.825446543926542         110.6871525791045          42164.69251033632         
01 Jan 2000 15:34:28.000   276.0664215995733         23.84636948799028         105.6717307593107          42164.38385613946         292.1819162710041         -27.25999588480932        112.8551268509325          42164.75041485573         323.3970098622551         3.201686217659593         110.523321819586           42164.67771152947         
01 Jan 2000 15:34:28.000   276.0664215995733         23.84636948799028         105.6717307593107          42164.38385613946         292.1819162710041         -27.25999588480932        112.8551268509325          42164.75041485573         323.3970098622551         3.201686217659593         110.523321819586           42164.67771152947         
01 Jan 2000 15:39:28.000   276.4687448833062         24.24487628893754         105.7195002497132          42164.35820896081         294.204266365213          -26.9692071755312         112.9712142205831          42164.73972391427         323.4180965952439         2.576769811869669         110.358167089628           42164.66261248392         
01 Jan 2000 15:39:28.000   276.4687448833062         24.24487628893754         105.7195002497132          42164.35820896081         294.204266365213          -26.9692071755312         112.9712142205831          42164.73972391427         323.4180965952439         2.576769811869669         110.358167089628           42164.66261248392         
01 Jan 2000 15:44:28.000   276.8917868930047         24.63224617042824         105.7753197316076          42164.33225824386         296.1661288484814         -26.66525326607751        113.0800998409159          42164.72885223135         323.437670446549          1.950924236345368         110.1919467674635          42164.64721986724         
01 Jan 2000 15:44:28.000   276.8917868930047         24.63224617042824         105.7753197316076          42164.33225824386         296.1661288484814         -26.66525326607751        113.0800998409159          42164.72885223135         323.437670446549          1.950924236345368         110.1919467674635          42164.64721986724         
01 Jan 2000 15:49:28.000   277.3361403571399         25.00820804418747         105.8391489707843          42164.30602040786         298.0643195320615         -26.34837543637585        113.18160584351            42164.71780198078         323.4560475922232         1.32437585813688          110.0249197589992          42164.63154066355         
01 Jan 2000 15:49:28.000   277.3361403571399         25.00820804418747         105.8391489707843          42164.30602040786         298.0643195320615         -26.34837543637585        113.18160584351            42164.71780198078         323.4560475922232         1.32437585813688          110.0249197589992          42164.63154066355         
01 Jan 2000 15:54:28.000   277.8023935200284         25.37249358588393         105.9109288032059          42164.27951193816         299.8965259003181         -26.01882098143239        113.275575240213           42164.70657531456         323.4735453814977         0.6973506324364686        109.8573453648793          42164.61558217124         
01 Jan 2000 15:54:28.000   277.8023935200284         25.37249358588393         105.9109288032059          42164.27951193816         299.8965259003181         -26.01882098143239        113.275575240213           42164.70657531456         323.4735453814977         0.6973506324364686        109.8573453648793          42164.61558217124         
01 Jan 2000 15:59:28.000   278.2911276395736         25.72483774211577         105.9905806411448          42164.25274937118         301.6612448992165         -25.67684261526904        113.3618717750557          42164.69517436827         323.4904829035226         0.07007423465915298       109.6894831515247          42164.59935200038         
01 Jan 2000 15:59:28.000   278.2911276395736         25.72483774211577         105.9905806411448          42164.25274937118         301.6612448992165         -25.67684261526904        113.3618717750557          42164.69517436827         323.4904829035226         0.07007423465915298       109.6894831515247          42164.59935200038         
01 Jan 2000 16:04:28.000   278.8029141611765         26.06497925963623         106.0780060359868          42164.22574927963         303.3577072404132         -25.32269788875567        113.4403796906229          42164.6836012666          323.507181533941          -0.5572278066673371       109.5215928248705          42164.58285806935         
01 Jan 2000 16:04:28.000   278.8029141611765         26.06497925963623         106.0780060359868          42164.22574927963         303.3577072404132         -25.32269788875567        113.4403796906229          42164.6836012666          323.507181533941          -0.5572278066673371       109.5215928248705          42164.58285806935         
01 Jan 2000 16:09:28.000   279.3383115636256         26.39266123509055         106.1730863053037          42164.19852825778         304.9857937087455         -24.95664862393679        113.5110034161485          42164.67185812914         323.5239654836936         -1.184329976588201        109.3539341055227          42164.56610860122         
01 Jan 2000 16:09:28.000   279.3383115636256         26.39266123509055         106.1730863053037          42164.19852825778         304.9857937087455         -24.95664862393679        113.5110034161485          42164.67185812914         323.5239654836936         -1.184329976588201        109.3539341055227          42164.56610860122         
01 Jan 2000 16:14:28.000   279.8978618364126         26.70763168323201         106.275682231784           42164.17110290692         306.5459483293761         -24.57896036714602        113.5736671848319          42164.65994707623         323.5411623207312         -1.811006640364641        109.1867666040554          42164.54911211952         
01 Jan 2000 16:14:28.000   279.8978618364126         26.70763168323201         106.275682231784           42164.17110290692         306.5459483293761         -24.57896036714602        113.5736671848319          42164.65994707623         323.5411623207312         -1.811006640364641        109.1867666040554          42164.54911211952         
01 Jan 2000 16:19:28.000   280.4820865923565         27.00964412128059         106.3856338414906          42164.14348982099         308.0390922753922         -24.18990186289598        113.6283145879717          42164.6478702352          323.5591034920949         -2.437031910455685        109.0203496951668          42164.53187744364         
01 Jan 2000 16:19:28.000   280.4820865923565         27.00964412128059         106.3856338414906          42164.14348982099         308.0390922753922         -24.18990186289598        113.6283145879717          42164.6478702352          323.5591034920949         -2.437031910455685        109.0203496951668          42164.53187744364         
01 Jan 2000 16:24:28.000   281.0914827924014         27.29845816678171         106.5027602686741          42164.11570557243         309.4665414775759         -23.78974455023046        113.6749080735184          42164.63562974642         323.5781248261972         -3.062179514222847        108.8549423894202          42164.51441368353         
01 Jan 2000 16:24:28.000   281.0914827924014         27.29845816678171         106.5027602686741          42164.11570557243         309.4665414775759         -23.78974455023046        113.6749080735184          42164.63562974642         323.5781248261972         -3.062179514222847        108.8549423894202          42164.51441368353         
01 Jan 2000 16:29:28.000   281.7265180887136         27.57384014602423         106.6268597140112          42164.08776669829         310.8299300376928         -23.37876208293109        113.713428396548           42164.62322776974         323.598567030852          -3.686222662746995        108.6908032012841          42164.4967302342          
01 Jan 2000 16:29:28.000   281.7265180887136         27.57384014602423         106.6268597140112          42164.08776669829         310.8299300376928         -23.37876208293109        113.713428396548           42164.62322776974         323.598567030852          -3.686222662746995        108.6908032012841          42164.4967302342          
01 Jan 2000 16:34:28.000   282.3876257572589         27.8355637097894          106.7577095026424          42164.05968968645         312.1311407539763         -22.95722987468877        113.7438740289832          42164.61066649097         323.6207761752729         -4.308933921155037        108.5281900121991          42164.47883676954         
01 Jan 2000 16:34:28.000   282.3876257572589         27.8355637097894          106.7577095026424          42164.05968968645         312.1311407539763         -22.95722987468877        113.7438740289832          42164.61066649097         323.6207761752729         -4.308933921155037        108.5281900121991          42164.47883676954         
01 Jan 2000 16:39:28.000   283.0751992656346         28.08341045293159         106.8950662477657          42164.03149096229         313.3722434148307         -22.52542467008157        113.766260535635           42164.59794812831         323.6451041644453         -4.930085080865172        108.3673599273899          42164.46074323577         
