GEO1.UTCModJulian         GEO1.Earth.Latitude       GEO1.Earth.Longitude      GEO1.Earth.RMAG           GEO2.Earth.Latitude       GEO2.Earth.Longitude      GEO2.Earth.RMAG           GEO3.Earth.Latitude       GEO3.Earth.Longitude      GEO3.Earth.RMAG           
21545.06212962963         10.72822217522974         107.0796181747525         42164.88146192663         -28.75539225933066        108.6113525908397         42164.94711237506         17.09672591728129         113.2957908173455         42164.93970812848         
21545.06212962963         10.72822217522974         107.0796181747525         42164.88146192663         -28.75539225933066        108.6113525908397         42164.94711237506         17.09672591728129         113.2957908173455         42164.93970812848         
21545.06560185186         11.29778101121284         106.9638939051503         42164.86822635429         -28.83833150546285        108.7847358800372         42164.94128968944         16.58708689872246         113.23889376737           42164.93275152399         
21545.06560185186         11.29778101121284         106.9638939051503         42164.86822635429         -28.83833150546285        108.7847358800372         42164.94128968944         16.58708689872246         113.23889376737           42164.93275152399         
21545.06907407408         11.86297847754443         106.8526718110335         42164.85434024134         -28.90623502648217        108.9601860035386         42164.93518943297         16.07064215333888         113.1756435295084         42164.9254085188          
21545.06907407408         11.86297847754443         106.8526718110335         42164.85434024134         -28.90623502648217        108.9601860035386         42164.93518943297         16.07064215333888         113.1756435295084         42164.9254085188          
21545.0725462963          12.42357177646798         106.7461651576687         42164.83981338357         -28.9590410277995         109.1372969892066         42164.92881542557         15.54764962657575         113.1062016935416         42164.917679227           
21545.0725462963          12.42357177646798         106.7461651576687         42164.83981338357         -28.9590410277995         109.1372969892066         42164.92881542557         15.54764962657575         113.1062016935416         42164.917679227           
21545.07601851852         12.97931633967232         106.6445829211823         42164.82465598927         -28.99670128051658        109.3156568253263         42164.92217145224         15.01836569178883         113.0307375365222         42164.90956400825         
21545.07601851852         12.97931633967232         106.6445829211823         42164.82465598927         -28.99670128051658        109.3156568253263         42164.92217145224         15.01836569178883         113.0307375365222         42164.90956400825         
21545.07949074075         13.5299658093656          106.5481294199232         42164.80887866869         -29.01918129277981        109.4948489378775         42164.91526126012         14.48304507528414         112.9494275160662         42164.90106347433         
21545.07949074075         13.5299658093656          106.5481294199232         42164.80887866869         -29.01918129277981        109.4948489378775         42164.91526126012         14.48304507528414         112.9494275160662         42164.90106347433         
21545.08296296297         14.07527203083779         106.4570039254228         42164.79249242281         -29.02646043301644        109.6744537025104         42164.90808855604         13.94194079771115         112.8624547833029         42164.89217849561         
21545.08296296297         14.07527203083779         106.4570039254228         42164.79249242281         -29.02646043301644        109.6744537025104         42164.90808855604         13.94194079771115         112.8624547833029         42164.89217849561         
21545.08643518519         14.61498505732273         106.3714002526683         42164.775508632           -29.01853200392539        109.8540499798594         42164.90065700428         13.39530413094263         112.770008716076          42164.88291020711         
21545.08643518519         14.61498505732273         106.3714002526683         42164.775508632           -29.01853200392539        109.8540499798594         42164.90065700428         13.39530413094263         112.770008716076          42164.88291020711         
21545.08990740742         15.14885316799069         106.2915063295531         42164.75793904413         -28.99540326654315        110.0332166624872         42164.89297022475         12.84338456957689         112.6722844727746         42164.87326001441         
21545.08990740742         15.14885316799069         106.2915063295531         42164.75793904413         -28.99540326654315        110.0332166624872         42164.89297022475         12.84338456957689         112.6722844727746         42164.87326001441         
21545.09337962964         15.67662289991858         106.2175037455406         42164.73979576254         -28.9570954141629         110.2115342215839         42164.88503179151         12.28642981620596         112.5694825669635         42164.86322959906         
21545.09337962964         15.67662289991858         106.2175037455406         42164.73979576254         -28.9570954141629         110.2115342215839         42164.88503179151         12.28642981620596         112.5694825669635         42164.86322959906         
21545.09685185186         16.1980390948973          106.1495672797591         42164.72109123348         -28.90364349634739        110.3885862415499         42164.87684523162         11.72468577960654         112.4618084628084         42164.85282092393         
21545.09685185186         16.1980390948973          106.1495672797591         42164.72109123348         -28.90364349634739        110.3885862415499         42164.87684523162         11.72468577960654         112.4618084628084         42164.85282092393         
21545.10032407408         16.71284496194206         106.0878644089573         42164.70183823354         -28.83509629373382        110.5639609307662         42164.86841402428         11.15839658502776         112.3494721911196         42164.84203623806         
21545.10032407408         16.71284496194206         106.0878644089573         42164.70183823354         -28.83509629373382        110.5639609307662         42164.86841402428         11.15839658502776         112.3494721911196         42164.84203623806         
21545.10379629631         17.22078215637243         106.0325547959708         42164.68204985649         -28.75151614477612        110.7372525972025         42164.85974160049         10.58780459577048         112.2326879856997         42164.83087808119         
21545.10379629631         17.22078215637243         106.0325547959708         42164.68204985649         -28.75151614477612        110.7372525972025         42164.85974160049         10.58780459577048         112.2326879856997         42164.83087808119         
21545.10726851853         17.72159087632214         105.9837897596024         42164.66173950011         -28.65297872599745        110.9080630780207         42164.8508313428          10.0131504452766          112.111673939544          42164.81934928798         
21545.10726851853         17.72159087632214         105.9837897596024         42164.66173950011         -28.65297872599745        110.9080630780207         42164.8508313428          10.0131504452766          112.111673939544          42164.81934928798         
21545.11074074075         18.21500997752408         105.9417117270816         42164.64092085264         -28.53957278772953        111.076003112985          42164.84168658555         9.434673078972121         111.9866516803365         42164.8074529919          
21545.11074074075         18.21500997752408         105.9417117270816         42164.64092085264         -28.53957278772953        111.076003112985          42164.84168658555         9.434673078972121         111.9866516803365         42164.8074529919          
21545.11421296297         18.7007771071925          105.9064536705587         42164.61960787913         -28.41139984768618        111.2406936522833         42164.83231061546         8.852609805134847         111.8578460645767         42164.79519262862         
21545.11421296297         18.7007771071925          105.9064536705587         42164.61960787913         -28.41139984768618        111.2406936522833         42164.83231061546         8.852609805134847         111.8578460645767         42164.79519262862         
21545.1176851852          19.17862885779016         105.8781385293922         42164.5978148075          -28.26857384505423        111.4017670902679         42164.82270667253         8.267196354085605         111.7254848895933         42164.78257193913         
21545.1176851852          19.17862885779016         105.8781385293922         42164.5978148075          -28.26857384505423        111.4017670902679         42164.82270667253         8.267196354085605         111.7254848895933         42164.78257193913         
21545.12115740742         19.64830094142444         105.8568786203166         42164.57555611444         -28.11122075807852        111.5588684176308         42164.81287795115         7.678666945030264         111.5897986226221         42164.76959497236         
21545.12115740742         19.64830094142444         105.8568786203166         42164.57555611444         -28.11122075807852        111.5588684176308         42164.81287795115         7.678666945030264         111.5897986226221         42164.76959497236         
21545.12462962964         20.10952838555786         105.8427750379116         42164.55284651117         -27.93947818836801        111.7116562856061         42164.80282760174         7.087254359907917         111.4510201460629         42164.75626608753         
21545.12462962964         20.10952838555786         105.8427750379116         42164.55284651117         -27.93947818836801        111.7116562856061         42164.80282760174         7.087254359907917         111.4510201460629         42164.75626608753         
21545.12810185186         20.5620457506501          105.8359170481537         42164.52970092915         -27.7534949153523         111.8598039769252         42164.79255873245         6.493190023629252         111.3093845179778         42164.74258995596         
21545.12810185186         20.5620457506501          105.8359170481537         42164.52970092915         -27.7534949153523         111.8598039769252         42164.79255873245         6.493190023629252         111.3093845179778         42164.74258995596         
21545.13157407409         21.00558737026399         105.8363814781901         42164.50613450546         -27.55343042447298        112.0030002794139         42164.78207441146         5.896704090115662         111.1651287468477         42164.72857156243         
21545.13157407409         21.00558737026399         105.8363814781901         42164.50613450546         -27.55343042447298        112.0030002794139         42164.78207441146         5.896704090115662         111.1651287468477         42164.72857156243         
21545.13504629631         21.43988761406928         105.8442321058501         42164.48216256835         -27.33945441280034        112.1409502592938         42164.77137766931         5.298025528204232         111.0184915795633         42164.71421620629         
21545.13504629631         21.43988761406928         105.8442321058501         42164.48216256835         -27.33945441280034        112.1409502592938         42164.77137766931         5.298025528204232         111.0184915795633         42164.71421620629         
21545.13851851853         21.864681174065           105.8595190527789         42164.45780062255         -27.11174627582395        112.2733759324061         42164.76047150162         4.697382239700878         110.8697133016005         42164.69952950189         
21545.13851851853         21.864681174065           105.8595190527789         42164.45780062255         -27.11174627582395        112.2733759324061         42164.76047150162         4.697382239700878         110.8697133016005         42164.69952950189         
21545.14199074075         22.27970337421085         105.8822781854553         42164.43306433453         -26.87049457917771        112.400016832709          42164.74935887222         4.095001125562225         110.7190355483026         42164.68451737878         
21545.14199074075         22.27970337421085         105.8822781854553         42164.43306433453         -26.87049457917771        112.400016832709          42164.74935887222         4.095001125562225         110.7190355483026         42164.68451737878         
21545.14546296298         22.68469050351278         105.9125305287079         42164.40796951785         -26.61589651902698        112.5206304784682         42164.73804271632         3.491108212979251         110.5667011261687         42164.66918608128         
21545.14546296298         22.68469050351278         105.9125305287079         42164.40796951785         -26.61589651902698        112.5206304784682         42164.73804271632         3.491108212979251         110.5667011261687         42164.66918608128         
21545.1489351852          23.0793801724468          105.9502816967043         42164.38253211834         -26.34815737477277        112.6349927375809         42164.72652594404         2.885928756508991         110.4129538430381         42164.65354216774         
21545.1489351852          23.0793801724468          105.9502816967043         42164.38253211834         -26.34815737477277        112.6349927375809         42164.72652594404         2.885928756508991         110.4129538430381         42164.65354216774         
21545.15240740742         23.46351169242657         105.9955213467012         42164.35676819942         -26.06748995761601        112.7428980943968         42164.71481144433         2.279687347920215         110.2580383460404         42164.63759250921         
21545.15240740742         23.46351169242657         105.9955213467012         42164.35676819942         -26.06748995761601        112.7428980943968         42164.71481144433         2.279687347920215         110.2580383460404         42164.63759250921         
21545.15587962964         23.83682647782842         106.048222661145          42164.33069392745         -25.77411405838147        112.8441598212477         42164.70290208886         1.67260802836739          110.1021999661756         42164.62134428777         
21545.15587962964         23.83682647782842         106.048222661145          42164.33069392745         -25.77411405838147        112.8441598212477         42164.70290208886         1.67260802836739          110.1021999661756         42164.62134428777         
21545.15935185187         24.19906846988043         106.1083418639678         42164.30432555697         -25.46825589782677        112.9386100586432         42164.6908007363          1.064914402467835         109.9456845683811         42164.60480499432         
21545.15935185187         24.19906846988043         106.1083418639678         42164.30432555697         -25.46825589782677        112.9386100586432         42164.6908007363          1.064914402467835         109.9456845683811         42164.60480499432         
21545.16282407409         24.54998458150131         106.1758177771317         42164.27767941626         -25.15014758246412        113.0260998087282         42164.67851023687         0.4568297538688552        109.7887384059336         42164.58798242589         
21545.16282407409         24.54998458150131         106.1758177771317         42164.27767941626         -25.15014758246412        113.0260998087282         42164.67851023687         0.4568297538688552        109.7887384059336         42164.58798242589         
21545.16629629631         24.88932516194421         106.2505714236285         42164.25077189276         -24.82002656870557        113.1064988471423         42164.66603343685         -0.1514228380999147       109.6316079780333         42164.57088468258         
21545.16629629631         24.88932516194421         106.2505714236285         42164.25077189276         -24.82002656870557        113.1064988471423         42164.66603343685         -0.1514228380999147       109.6316079780333         42164.57088468258         
21545.16976851854         25.21684447985906         106.332505683232          42164.22361941879         -24.47813513790829        113.1796955588507         42164.65337318359         -0.7596203810864598       109.4745398894143         42164.55352016388         
21545.16976851854         25.21684447985906         106.332505683232          42164.22361941879         -24.47813513790829        113.1796955588507         42164.65337318359         -0.7596203810864598       109.4745398894143         42164.55352016388         
21545.17324074076         25.53230122313987         106.4215050073127         42164.19623845729         -24.12471988465442        113.2455967038472         42164.6405323304          -1.367539852082246        109.3177807108211         42164.5358975647          
21545.17324074076         25.53230122313987         106.4215050073127         42164.19623845729         -24.12471988465442        113.2455967038472         42164.6405323304          -1.367539852082246        109.3177807108211         42164.5358975647          
21545.17671296298         25.83545901367157         106.5174351989592         42164.16864548766         -23.76003122034944        113.3041271188591         42164.62751374175         -1.974958079885766        109.1615768391939         42164.5180258708          
21545.17671296298         25.83545901367157         106.5174351989592         42164.16864548766         -23.76003122034944        113.3041271188591         42164.62751374175         -1.974958079885766        109.1615768391939         42164.5180258708          
21545.1801851852          26.12608693483927         106.6201432644976         42164.14085699196         -23.38432289397052        113.3552293613235         42164.61432029867         -2.581651628055797        109.0061743564041         42164.49991435382         
21545.1801851852          26.12608693483927         106.6201432644976         42164.14085699196         -23.38432289397052        113.3552293613235         42164.61432029867         -2.581651628055797        109.0061743564041         42164.49991435382         
21545.18365740743         26.40396006941386         106.7294573422427         42164.1128894411          -22.99785153154657        113.3988633019456         42164.60095490403         -3.187396678750052        108.8518188853809         42164.48157256587         
21545.18365740743         26.40396006941386         106.7294573422427         42164.1128894411          -22.99785153154657        113.3988633019456         42164.60095490403         -3.187396678750052        108.8518188853809         42164.48157256587         
21545.18712962965         26.6688600451862          106.8451867139724         42164.08475928137         -22.60087619570369        113.4350056721287         42164.58742048826         -3.791968917849819        108.6987554424745         42164.46301033365         
21545.18712962965         26.6688600451862          106.8451867139724         42164.08475928137         -22.60087619570369        113.4350056721287         42164.58742048826         -3.791968917849819        108.6987554424745         42164.46301033365         
21545.19060185187         26.92057558549241         106.967121904152          42164.0564829211          -22.19365796637204        113.4636495724512         42164.57372001483         -4.395143421779532        108.5472282849043         42164.44423775207         
21545.19060185187         26.92057558549241         106.967121904152          42164.0564829211          -22.19365796637204        113.4636495724512         42164.57372001483         -4.395143421779532        108.5472282849043         42164.44423775207         
21545.19407407409         27.15890306155903         107.0950348713813         42164.02807671759         -21.77645954351998        113.4848039482086         42164.55985648608         -4.996694546440111        108.3974807521426         42164.42526517755         
21545.19407407409         27.15890306155903         107.0950348713813         42164.02807671759         -21.77645954351998        113.4848039482086         42164.55985648608         -4.996694546440111        108.3974807521426         42164.42526517755         
21545.19754629632         27.38364704340309         107.2286792958697         42163.99955696436         -21.34954487256423        113.4984930378135         42164.54583294897         -5.596395818687791        108.2497551000957         42164.40610322079         
21545.19754629632         27.38364704340309         107.2286792958697         42163.99955696436         -21.34954487256423        113.4984930378135         42164.54583294897         -5.596395818687791        108.2497551000957         42164.40610322079         
21545.20101851854         27.59462084585521         107.3677909659762         42163.97093987851         -20.91317879290064        113.5047557995819         42164.53165250086         -6.194019837033709        108.104292326946          42164.38676273913         
21545.20101851854         27.59462084585521         107.3677909659762         42163.97093987851         -20.91317879290064        113.5047557995819         42164.53165250086         -6.194019837033709        108.104292326946          42164.38676273913         
21545.20449074076         27.79164706613605         107.5120882659925         42163.94224158857         -20.46762670981063        113.5036453221333         42164.51731829542         -6.789338145209709        107.9613319895378         42164.36725482852         
21545.20449074076         27.79164706613605         107.5120882659925         42163.94224158857         -20.46762670981063        113.5036453221333         42164.51731829542         -6.789338145209709        107.9613319895378         42164.36725482852         
21545.20796296298         27.97455810931227         107.6612727663949         42163.91347812245         -20.01315428982403        113.4952282233014         42164.50283354845         -7.382121169723643        107.8211120091974         42164.34759081509         
21545.20796296298         27.97455810931227         107.6612727663949         42163.91347812245         -20.01315428982403        113.4952282233014         42164.50283354845         -7.382121169723643        107.8211120091974         42164.34759081509         
21545.21143518521         28.14319669789452         107.8150299167654         42163.88466539587         -19.55002717946106        113.4795840420982         42164.48820154376         -7.972138102942166        107.683868465899          42164.32778224631         
21545.21143518521         28.14319669789452         107.8150299167654         42163.88466539587         -19.55002717946106        113.4795840420982         42164.48820154376         -7.972138102942166        107.683868465899          42164.32778224631         
21545.21490740743         28.29741636181511         107.973029840494          42163.855819201           -19.07851074713401        113.4568046279136         42164.47342563896         -8.559156820021844        107.5498353797112         42164.30784088175         
21545.21490740743         28.29741636181511         107.973029840494          42163.855819201           -19.07851074713401        113.4568046279136         42164.47342563896         -8.559156820021844        107.5498353797112         42164.30784088175         
21545.21837962965         28.4370819050458          108.134928229239          42163.82695519551         -18.59886984786259        113.4269935307577         42164.45850927129         -9.142943795697104        107.4192444784854         42164.2877786835          
21545.21837962965         28.4370819050458          108.134928229239          42163.82695519551         -18.59886984786259        113.4269935307577         42164.45850927129         -9.142943795697104        107.4192444784854         42164.2877786835          
21545.22185185187         28.56206984518323         108.3003673339593         42163.79808889193         -18.11136861034729        113.3902653959805         42164.44345596332         -9.72326402716153         107.2923249507826         42164.26760780618         
21545.22185185187         28.56206984518323         108.3003673339593         42163.79808889193         -18.11136861034729        113.3902653959805         42164.44345596332         -9.72326402716153         107.2923249507826         42164.26760780618         
21545.2253240741          28.67226882244692         108.4689770481573         42163.76923564739         -17.61627024584844        113.3467453665324         42164.42826932862         -10.29988096364508        107.1693031830752         42164.24734058659         
21545.2253240741          28.67226882244692         108.4689770481573         42163.76923564739         -17.61627024584844        113.3467453665324         42164.42826932862         -10.29988096364508        107.1693031830752         42164.24734058659         
21545.22879629632         28.76757997469879         108.6403760778194         42163.74041065371         -17.11383687823946        113.2965684954695         42164.41295307732         -10.87255644331805        107.0504024803111         42164.22698953321         
21545.22879629632         28.76757997469879         108.6403760778194         42163.74041065371         -17.11383687823946        113.2965684954695         42164.41295307732         -10.87255644331805        107.0504024803111         42164.22698953321         
21545.23226851854         28.84791727530688         108.8141731914091         42163.71162892792         -16.60432939453426        113.2398791710531         42164.39751102157         -11.44105063818071        106.935842768985          42164.20656731509         
21545.23226851854         28.84791727530688         108.8141731914091         42163.71162892792         -16.60432939453426        113.2398791710531         42164.39751102157         -11.44105063818071        106.935842768985          42164.20656731509         
21545.23574074077         28.91320783093467         108.9899685422123         42163.68290530314         -16.08800731513518        113.1768305564576         42164.38194708082         -12.00512200762574        106.8258402819313         42164.18608675063         
21545.23574074077         28.91320783093467         108.9899685422123         42163.68290530314         -16.08800731513518        113.1768305564576         42164.38194708082         -12.00512200762574        106.8258402819313         42164.18608675063         
21545.23921296299         28.96339213664094         109.1673550543408         42163.65425441986         -15.56512868300559        113.1075840457821         42164.36626528707         -12.56452726138942        106.7206072241311         42164.16556079601         
21545.23921296299         28.96339213664094         109.1673550543408         42163.65425441986         -15.56512868300559        113.1075840457821         42164.36626528707         -12.56452726138942        106.7206072241311         42164.16556079601         
21545.24268518521         28.99842428601807         109.3459198628211         42163.62569071761         -15.03594997093928        113.0323087377548         42164.35046978988         -13.11902133263457        106.6203514189216         42164.14500253341         
21545.24268518521         28.99842428601807         109.3459198628211         42163.62569071761         -15.03594997093928        113.0323087377548         42164.35046978988         -13.11902133263457        106.6203514189216         42164.14500253341         
21545.24615740743         29.01827213447514         109.5252457974343         42163.59722842707         -14.5007260060773         112.9511809282425         42164.33456486118         -13.66835736193485        106.5252759341006         42164.12442515878         
21545.24615740743         29.01827213447514         109.5252457974343         42163.59722842707         -14.5007260060773         112.9511809282425         42164.33456486118         -13.66835736193485        106.5252759341006         42164.12442515878         
21545.24962962966         29.02291741418157         109.7049128993405         42163.56888156261         -13.95970991081045        112.8643836224068         42164.31855490001         -14.21228669295475        106.4355786875406         42164.10384196964         
21545.24962962966         29.02291741418157         109.7049128993405         42163.56888156261         -13.95970991081045        112.8643836224068         42164.31855490001         -14.21228669295475        106.4355786875406         42164.10384196964         
21545.25310185188         29.01235579961902         109.8844999590569         42163.54066391522         -13.41315305920022        112.7721060671143         42164.30244443691         -14.75055888064166        106.3514520320636         42164.08326635245         
21545.25310185188         29.01235579961902         109.8844999590569         42163.54066391522         -13.41315305920022        112.7721060671143         42164.30244443691         -14.75055888064166        106.3514520320636         42164.08326635245         
21545.2565740741          28.98659692313912         110.0635860640411         42163.51258904589         -12.86130504805321        112.6745433039787         42164.28623813816         -15.28292171276567        106.2730823194864         42164.06271176984         
21545.2565740741          28.98659692313912         110.0635860640411         42163.51258904589         -12.86130504805321        112.6745433039787         42164.28623813816         -15.28292171276567        106.2730823194864         42164.06271176984         
21545.26004629632         28.94566434038422         110.2417521439952         42163.48467027939         -12.30441368179167        112.571895743217          42164.26994080989         -15.80912124565792        106.2006494439118         42164.04219174769         
21545.26004629632         28.94566434038422         110.2417521439952         42163.48467027939         -12.30441368179167        112.571895743217          42164.26994080989         -15.80912124565792        106.2006494439118         42164.04219174769         
21545.26351851855         28.88959544589009         110.4185825020385         42163.45692069856         -11.74272497027655        112.4643687583122         42164.2535574017          -16.32890185500952        106.1343263645413         42164.02171986192         
21545.26351851855         28.88959544589009         110.4185825020385         42163.45692069856         -11.74272497027655        112.4643687583122         42164.2535574017          -16.32890185500952        106.1343263645413         42164.02171986192         
21545.26699074077         28.81844133964578         110.593666320102          42163.42935313893         -11.17648313875554        112.3521723013186         42164.23709301022         -16.8420063025975         106.074278608489          42164.00130972533         
21545.26699074077         28.81844133964578         110.593666320102          42163.42935313893         -11.17648313875554        112.3521723013186         42164.23709301022         -16.8420063025975         106.074278608489          42164.00130972533         
21545.27046296299         28.73226664583049         110.7665991272709         42163.40198018389         -10.60593064913021        112.2355205384909         42164.22055288237         -17.34817581980388        106.0206637543137         42163.9809749741          
21545.27046296299         28.73226664583049         110.7665991272709         42163.40198018389         -10.60593064913021        112.2355205384909         42164.22055288237         -17.34817581980388        106.0206637543137         42163.9809749741          
21545.27393518521         28.63114928537069         110.9369842203386         42163.3748141602          -10.0313082317594         112.1146315057966         42164.20394241823         -17.84715020878499        105.9736308972344         42163.96072925431         
21545.27393518521         28.63114928537069         110.9369842203386         42163.3748141602          -10.0313082317594         112.1146315057966         42164.20394241823         -17.84715020878499        105.9736308972344         42163.96072925431         
21545.27740740744         28.51518020435961         111.104434026508          42163.34786713396         -9.45285492704148         111.9897267837501         42164.1872671737          -18.33866796213138        105.9333200972694         42163.94058620828         
21545.27740740744         28.51518020435961         111.104434026508          42163.34786713396         -9.45285492704148         111.9897267837501         42164.1872671737          -18.33866796213138        105.9333200972694         42163.94058620828         
21545.28087962966         28.38446306074605         111.2685713989953         42163.3211509071          -8.870808136045493        111.8610311909113         42164.17053286286         -18.82246640183286        105.8998618118289         42163.92055946094         
21545.28087962966         28.38446306074605         111.2685713989953         42163.3211509071          -8.870808136045493        111.8610311909113         42164.17053286286         -18.82246640183286        105.8998618118289         42163.92055946094         
21545.28435185188         28.23911387202875         111.4290308372103         42163.29467701414         -8.285403679488381        111.7287724953034         42164.15374535994         -19.29828183832602        105.873376314605          42163.90066260607         
